total_Amount_card_description_7,total_Amount_card_description_3,max_Amount_card_state_14,total_Amount_Cardnum_3,total_Amount_card_description_1,total_Amount_Cardnum_0,total_Amount_card_description_0,total_Amount_Cardnum_14,max_Amount_card_state_30,max_Amount_Cardnum_3,Fraud
-0.010320893273196834,-0.009630442112610337,-0.11992670581849937,0.22337584985943282,-0.009112388706497826,0.23166885894434058,-0.0026180142895890343,1.1037998600076502,-0.18996583038996348,1.8709918527994502,
-0.03609197854635266,-0.03541022346358369,-0.303298392226566,-0.0759879639956353,-0.03490790773487514,-0.07009211609468681,-0.038567318587938576,-0.10119481575393759,-0.3604029751981532,-0.3839140665674961,
-0.036825979579488834,-0.03614447217469053,-0.3957177221762316,-0.07697305275031475,-0.035642604679781656,-0.07089677500678021,-0.039591211303974125,-0.11594850854524662,-0.44630329618148074,-0.46370304525278805,
-0.03486300804496032,-0.03418083826397425,-0.14855660694421102,-0.04349144207274553,-0.033677772037524346,-0.04337094296731206,-0.03685296957779934,-0.08005723563383517,-0.2165762559119726,-0.2503198388843671,
-0.03644973439842473,-0.03576810003516354,-0.3483440456268085,-0.07461635017648206,-0.03526600277789807,-0.06765564889191955,-0.03906636912672402,-0.11366831158710566,-0.40227123033581713,-0.42280362225865376,
-0.029386177527265942,-0.02954206114545205,0.43532276062512654,-0.05801939394108611,-0.02903616310375724,-0.044830185518211586,-0.030384302992321144,-0.08804705710484706,0.3261178440892349,0.25376451705225783,
-0.03723819030461966,-0.03655682199433386,-0.4476198821117322,-0.0773016343864762,-0.03605520622492843,-0.07134866678712251,-0.040166223517689746,-0.11420866923599263,-0.49454441847284225,-0.508512073137644,
-0.03507918122707962,-0.03439708439058905,-0.1757753433527823,-0.06578007830558895,-0.03389415017502528,-0.06898182284943717,-0.03715451976176634,-0.09033150269520249,-0.241875056450023,0.20245095286153572,
-0.03619360653618906,-0.035511885746306815,-0.316094546865042,-0.06865645469292676,-0.03500963207895511,-0.060055398349726154,-0.03870908427196524,-0.10653451625503094,-0.3722965237815073,-0.13336896441561316,
-0.03642548298402763,-0.035743840437479454,-0.34529050841401326,-0.07665380868753115,-0.03524172837055687,-0.07045772500514194,-0.0390325396831214,-0.11563962809976899,-0.39943308135922856,-0.42016739220029736,
-0.03705443676785627,-0.03637300645261267,-0.4244831588962449,-0.07715516066786783,-0.03587127847008727,-0.07114722439901908,-0.0399098970285649,-0.11288299831537035,-0.47303969698443504,-0.48853729603751317,
-0.036929063920581456,-0.03624759130009442,-0.4086972485011157,-0.07405205790424164,-0.03574578675589516,-0.0710097826593758,-0.03973500852116752,-0.11248855920736675,-0.4345060816364965,-0.1464468680993653,
-0.037048738002071056,-0.036367305763861844,-0.4237656175146481,-0.07039980487925807,-0.03586557430126036,-0.061856718119293407,-0.03990194755095593,-0.10902533793433318,-0.4600938842896564,-0.34261542335564726,
-0.03550310608188006,-0.034821152292664644,-0.22915244946156516,-0.07591856311242148,-0.03431847695609404,-0.06944655640848352,-0.03774587256834484,-0.10509779487859584,-0.29148708621049385,-0.3199011695891304,
0.051529078186178794,0.05224039971986451,0.2009578000315818,-0.006543421317096955,0.05279622316507142,0.025963694461362083,0.08365943275115997,0.02574371765146439,0.10828435240308078,0.05142869774300644,
-0.03751666999265735,-0.03683539565129106,0.3424888512105383,-0.07733464397020118,-0.03633394994160362,-0.07165395404517864,-0.040554687990181484,-0.03876492564591221,0.23983218695242786,-0.5431065699347694,
-0.03711142442570846,-0.03643001334012096,-0.4316585727122127,-0.07720058670051688,-0.03592832015835641,-0.07120969791703875,-0.03998939180465461,-0.11616865606275069,-0.47970897656388595,-0.4947320925192905,
-0.026327839889198557,-0.030399698097521292,0.3273726461048994,-0.07024515447477286,-0.02989432361393962,-0.06460111035087764,-0.031580257734826436,-0.09268221718113313,0.22578223797171793,0.16056724553751892,
-0.03647506224635903,-0.03579343642961167,-0.4356927498131901,-0.07669332933593583,-0.03529135463935102,-0.07051207696581906,-0.03910170013831945,-0.11476631442285572,-0.48345859374966604,-0.49821494476348976,
-0.02217907507793948,-0.0214926252882947,1.4484991641218012,0.22671642982707424,-0.020981813340501174,0.28654164051668063,-0.019159552280924193,0.4707178152687502,1.2678275310183458,1.128476663386418,
-0.035940011458746826,-0.0352582050968949,-0.20363986700479067,-0.07626682936273085,-0.03475579656615744,-0.06992552004663435,-0.038355332518366,-0.10427736934752481,-0.267774092150224,-0.5078099962030426,
-0.028422706191844962,-0.03375575690612073,-0.12391304682737038,-0.07506960103558034,-0.033252431181997465,-0.06827899577171584,-0.036260203530757026,-0.10625518089564247,-0.19367098571188066,-0.432302310197379,
-0.035910567835523204,-0.03522875153834895,-0.2804566582457351,-0.07624335924586219,-0.03472632502721839,-0.06989324206232418,-0.03831426021738631,-0.11524250307484818,-0.3391724352035678,-0.3641939644338383,
-0.028240345686717964,-0.027555941184663063,0.6853141779734455,-0.06231225497316051,-0.027048830684460432,-0.05073407180111078,-0.027614704993355423,-0.10032789944277254,0.5584755446373042,0.46959122647737983,
-0.03379518597605,-0.033112655874041046,-0.06934003841592616,-0.07455714491392947,-0.03260893755866794,-0.07134658433652186,-0.04016357369182008,-0.11207854178124338,-0.1429474093548346,-0.1819292857255454,
-0.03735203898108436,-0.03667070908737821,-0.4619547643796324,-0.07668071099353331,-0.036169162842159444,-0.0704947232108136,-0.040325036414811194,-0.11172058230846062,-0.5078681570104564,-0.5208878998867947,
-0.036419720898622575,-0.03573807640774251,-0.44203103201729504,-0.06927081654782036,-0.03523596082207633,-0.06030404295144445,-0.03902450187798344,-0.08134940584527205,-0.11298752342181244,-0.42950776867337725,
-0.036964522907689486,-0.03628306225232181,-0.43248773164205784,-0.07633093054213563,-0.0357812793619293,-0.07098826400316902,-0.040404531190900914,-0.09837020785410736,-0.40027044646198184,-0.5076723340590031,
-0.03529035215923189,-0.03460832657930034,0.05148595756295425,-0.07270744733782977,-0.034105521319889254,-0.06503037283469282,-0.03744909207094323,-0.10265546620836226,-0.030644151547525318,-0.2967739293904951,
-0.037197285830205755,-0.03651590371730013,-0.44246952952827084,-0.07633840060083792,-0.03601426296868192,-0.07002395054502535,-0.040109163933963125,-0.10335194888241792,-0.48975735779692525,-0.5040655858851684,
-0.03459687568279061,-0.03545671574739601,-0.3085125262661693,-0.0588069299271118,-0.03495442840064131,-0.061906488688649085,-0.03863215099421619,-0.0606168619962829,-0.3652493183592208,-0.02736911350520116,
-0.037401618243415764,-0.03672030507951043,-0.3240273654726953,-0.07630130267417452,-0.03621878911095359,-0.07152782695379893,-0.040394196870009245,-0.11529856548613805,-0.37966978287212244,-0.4018101452926306,
-0.02285545525702511,-0.022169233702032037,1.3633349748082808,-0.06583686084640025,-0.021658834800602222,-0.055581392064257246,-0.02010306694558014,-0.09802089215031264,1.1886705927209074,1.054951312254923,
-0.02379315550717294,-0.023107250365487973,-0.39278377519370256,-0.06658432097695557,-0.022597424091244094,-0.05660935909576097,-0.021411109322371936,-0.0973988826271429,-0.4435763018645497,-0.46117006180246134,
-0.034800828178281604,-0.03411863741560409,-0.1407274332027883,-0.07535876297007636,-0.033615533217657353,-0.06867667442142107,-0.03676623194433257,-0.11438662344047017,-0.20929933085972724,-0.24356062761202782,
-0.037188927640387434,-0.03669116822589508,-0.4645299406713631,-0.0740498370759788,-0.03618963447028269,-0.07149589604458888,-0.0403535662066745,-0.10945762405344274,-0.5102616873484149,-0.25555100035786793,
-0.03739003075298582,-0.03670871367905041,-0.46673837359027764,-0.07668071099353331,-0.036207190634338866,-0.0704947232108136,-0.04037803293220434,-0.11172058230846062,-0.512314343396757,-0.5208878998867947,
-0.01489320302153733,-0.014204294720359195,0.9620379981272535,-0.05948998603804467,-0.013689033495291747,-0.04685266154156849,-0.00899614515785395,-0.07708426745046959,0.81568001677415,0.4069549509394091,
-0.03737856990179554,-0.036697248960562624,-0.3160546834549533,-0.06975223154716106,-0.036195718917031404,-0.06256808324447742,-0.040362045649457404,-0.07716748204004964,0.19907547841133902,-0.12913585348639867,
-0.026366084939579357,-0.025681047995501364,0.9213055656986096,-0.06863525587769054,-0.025172792936942082,-0.0594299690193292,-0.02500021013529364,-0.1031764852554454,0.7778207396948005,0.6733311996558341,
-0.03273603869505719,-0.03205315119920633,0.1192537547137615,-0.073456472142843,-0.03154878609235918,-0.06641312003352826,-0.033885959551544165,-0.10545970997447485,0.03234348892506651,-0.01910938486283139,
-0.036750819190743786,-0.0360692864241657,-0.38625414862117186,-0.0769131408605876,-0.03556737303092002,-0.07081437937801426,-0.039486366527064685,-0.11589054157468821,-0.4375072574472494,-0.45553279700404403,
-0.03119686537608944,-0.03260371105056421,-0.36447278134870065,-0.07348231450808335,-0.032099682041731796,-0.06701647538755827,-0.034653702433512845,-0.1008072623602126,-0.417262288768294,-0.4367281481282488,
-0.0359679354110944,-0.03528613847177397,0.07038918662702064,-0.06717516224161087,-0.03478374699340932,-0.06314242312013829,-0.03839428495864996,0.07561343006217572,0.9482430638817025,-0.3109531302265632,
-0.036419720898622575,-0.03573807640774251,-0.44203103201729504,-0.06927081654782036,-0.03523596082207633,-0.06030404295144445,-0.03902450187798344,-0.08134940584527205,-0.11298752342181244,-0.42950776867337725,
-0.03342736230442406,-0.03274470808566806,0.032208012444054065,-0.07426394510986466,-0.03224076515071747,-0.06717099322212693,-0.03485031951304141,-0.11153999102191892,-0.0485622826843167,-0.09425914929399229,
-0.03700378107198766,-0.03632233366371641,-0.3335945838939857,-0.07589887849827356,-0.035820574747181366,-0.07109169238300159,-0.03983923500537404,-0.1072330988277673,-0.38856215564472363,-0.43216464805333954,
-0.036395912721564325,-0.035714260196961264,-0.34156726591172776,-0.04349144207274553,-0.035212130072310555,-0.04337094296731206,-0.03899129072708373,-0.08005723563383517,-0.2294627861216005,-0.2503198388843671,
-0.031008806105177224,-0.03032533577981603,-0.09489248428278942,-0.0720393818176711,-0.02981991590057521,-0.06451961711737197,-0.03147656121579385,-0.10894559061931894,-0.1666974549683237,-0.2039896443078747,
-0.03668433358991623,-0.03600277838873936,-0.37788283250254273,-0.07686014382249705,-0.03550082439460603,-0.07074149360699131,-0.039393622621626684,-0.11583926497899628,-0.42972643127122334,-0.44830553444197047,
-0.03565507316948589,-0.03497317065935343,-0.24828688630414603,-0.07603969919948561,-0.03447058812481175,-0.06961315245653599,-0.03795785863791742,-0.11504545444283203,-0.3092718317556963,-0.3364206268738699,
-0.03723236489959477,-0.03655099462361079,-0.4468863953661,-0.07039980487925807,-0.03604937529679425,-0.061856718119293407,-0.040158097385022795,-0.10902533793433318,-0.4715946864088873,-0.34261542335564726,
-0.03733006707300135,-0.036648729765194454,-0.27693273279389313,-0.07633840060083792,-0.036147170102349004,-0.07002395054502535,-0.04029438676225216,-0.10335194888241792,-0.33589707789899304,-0.5040655858851684,
-0.035329103766571376,-0.03464709126280598,-0.20724351927681006,-0.07177303384623883,-0.034144309667912265,-0.06925580393346345,-0.03750314851868424,-0.10717908748030512,-0.2711235525612371,-0.009576281388096268,
-0.0336744354610232,-0.03299186461350958,-0.2954213823930369,-0.06927081654782036,-0.032488072559191,-0.06030404295144445,-0.035194973531154826,-0.08134940584527205,-0.35308158828204483,-0.42950776867337725,
-0.03729853390232314,-0.03661718595410653,-0.45521784807464033,-0.07734973550771458,-0.03611560703484008,-0.07141481930120334,-0.04025039965281585,-0.11631296305348372,-0.5016064445164163,-0.515071674301126,
-0.03755307877406291,-0.03687181671831025,-0.48726802978596334,-0.07755263845354701,-0.036370393242442234,-0.07169386768169123,-0.040605476319349916,-0.1164213764272324,-0.5313958933046304,-0.5427417652530647,
-0.021884512206463508,-0.021197963020862933,1.4855880808683373,-0.03548909121454975,-0.020686971191803356,-0.026826844755382162,-0.01874865261606935,-0.027488274391047018,1.302300296133463,1.160496878090005,
-0.03516080021704792,-0.03447873092169815,-0.18605213047365177,-0.07564570407630952,-0.03397584654855741,-0.06907129881024535,-0.037268373946632606,-0.11466424958000224,-0.25142694686992545,-0.2826910920552546,
-0.037087236330931195,-0.036405817083423005,-0.4286130081814353,-0.07647881751509308,-0.03590410913066884,-0.0711831813793904,-0.03995565068858098,-0.11031155029369917,0.1217118352897086,-0.4601926605797809,
-0.03703411116988899,-0.03635267399606804,-0.2714076641555979,-0.0754167568717583,-0.03585093360127128,-0.0687564322794262,-0.03988154389175957,-0.1064045178762386,-0.33076173262281583,-0.4733944601931686,
-0.03723211162111543,-0.036550741259666314,-0.44685450463802895,-0.07729678894299363,-0.03604912177817972,-0.0713420029452004,-0.04015774407490684,-0.11626173529264483,-0.4938330286510341,-0.5078512948462545,
-0.03748108436630965,-0.03679979801709144,-0.47820309033179065,-0.07209147033510867,-0.03629833057626222,-0.06418323193034604,-0.04050504791888991,-0.08709902610278265,-0.5229703701025907,-0.19807017211417635,
0.011030482535422688,0.011728138407164147,2.3085522367857227,0.22337584985943282,0.012259230498339598,0.23166885894434058,0.027166028485358054,1.1037998600076502,2.0672147917219745,1.8709918527994502,
-0.029969351225953327,-0.03234407634845699,0.0826352262062724,-0.06999006206476363,-0.031839888841492685,-0.06129320698675595,-0.034291647892188686,-0.10191161372685786,-0.0016920678620645413,-0.05072349624150164,
-0.034639173188840904,-0.03395692787803889,-0.24720260154973311,-0.07346606208306891,-0.03548415554570072,-0.07072323745672555,-0.03937039248150269,-0.10693632942584358,-0.3082640295081348,-0.3154546823366547,
-0.03474801961533858,-0.03406581103317974,-0.13407821639999146,-0.07531666817982158,-0.03356267458652795,-0.06861878229472285,-0.036692566785156096,-0.11110140520676719,-0.20311913178276944,-0.23782011620558086,
-0.03580704025709173,-0.03512518902604222,-0.2674213231467269,-0.0678730575232091,-0.03462269929352945,-0.0630691208589952,-0.03816984470748999,-0.006071310076703107,-0.18354850137240294,-0.3529400841586095,
-0.03516421947651906,-0.03656062245350108,-0.24099985493992984,-0.03915315500802208,-0.03605900900414637,-0.04857401520807055,-0.040171523169429055,-0.029054310458331914,-0.3024988078272317,-0.2496934761289874,
-0.037571821381534296,-0.036890565650201865,1.1338253775635412,-0.07756757857095158,-0.03638915361991742,-0.07171441452761769,-0.04063162126793054,-0.09740484047921377,0.9753499802168484,-0.5447791649848494,
-0.03588891252553937,-0.0367510887987649,-0.3627905454429571,-0.07745643621107025,-0.036249591622618926,-0.07156156265352956,-0.04043712404909769,-0.11522580155510853,-0.41569871322244495,-0.5296225629261008,
0.0598169832264819,-0.001269431944727087,1.4347462876411963,-0.030332428934968868,-0.0007462744270241012,-0.03267742030290456,0.00904121953690271,0.11720841846924022,1.2698653664454003,0.7293321598511011,
-0.033540197866971384,-0.03285758172293449,0.01800069308843773,-0.07435388865450977,-0.032353707693490365,-0.06729469078780588,-0.03500771916969905,-0.11009267248237416,-0.06176745625162952,-0.10652484632791143,
-0.0338220968144802,-0.03313957579314219,-0.017493687254549768,-0.07457859609601374,-0.0326358739114617,-0.0676037264569432,-0.03540095332875618,-0.11255253286484906,-0.09475815923797996,-0.13716843959110325,
0.030435349910670987,0.03113955367261363,1.3504909840776986,0.22671642982707424,0.03168249577086412,0.28654164051668063,0.054234794691667386,0.4707178152687502,1.1767325822736905,1.128476663386418,
-0.03571168090961906,-0.035029797500945,-0.4205287086154448,-0.07608482239191701,-0.03452724953515909,-0.06967520948443552,-0.0380368234488332,-0.10004797806514759,-0.4693641829050932,-0.48512327486533363,
-0.03754832980257523,-0.03686706614435123,-0.46276000526342437,-0.07729653657614559,-0.036429019422052185,-0.07175807657521144,-0.040687179283664346,-0.10574412415857946,-0.5086165983854837,-0.5215830937141942,
-0.03728397038976091,-0.03660261752729886,-0.4533841312105597,-0.0678730575232091,-0.036101029714504636,-0.0630691208589952,-0.040230084321148475,-0.006071310076703107,-0.4999020730683345,-0.3529400841586095,
-0.03679685255436438,-0.03611533532107518,-0.39205028844807027,-0.04349144207274553,-0.03561345003911076,-0.04337094296731206,-0.03955058064063938,-0.08005723563383517,-0.4428945532853169,-0.2503198388843671,
-0.032966078873920515,-0.032283269001781474,0.1365225839641907,-0.0620501972381451,-0.031779044374005604,-0.050373669017157285,-0.03420685346435965,-0.10151009356516345,0.04839422177961166,-0.004200574663353982,
-0.03717537724174258,-0.0364939877361025,-0.43971098155013216,-0.07725156480382303,-0.035992333608525114,-0.07127980708726082,-0.040078602608933075,-0.11411368544682994,-0.48719339031415865,-0.501684030793285,
-0.03765407356770095,-0.03697284559117217,-0.4999844576042619,-0.07763314347807505,-0.036471483789985874,-0.07180458463862609,-0.04074635872808669,-0.09970325283753864,-0.5432153387815462,-0.5537203212402146,
-0.03461694800227855,-0.03393469519191066,-0.11757476462326548,-0.06382726363537591,-0.03343147870350893,-0.05281763304208691,-0.03650972880014975,-0.02857690093501343,-0.18777978875003237,-0.223572084297493,
-0.03390080310193606,-0.03321830863888975,-0.02740373100260316,-0.07464133449443904,-0.032714654820926746,-0.06769000932683036,-0.03551074444728898,-0.11295605525551812,-0.10396917536826608,-0.145724141843158,
-0.03752401506855829,-0.03684274320568102,0.8414352372448699,-0.05380416095147197,-0.036341301981424975,-0.049597123188172734,-0.04056493398354416,0.028892735480039032,0.703584247664868,0.1322845580446045,
-0.031057562212450762,-0.03037410833912868,-0.08278995297985696,-0.07237492877883873,-0.02986871823387214,-0.06817223547092223,-0.036124355791172603,-0.10729174948626827,-0.15544860341098313,-0.19354108757527688,
-0.03732987711414184,-0.03664853974223609,-0.4591643256734227,-0.06249082975484088,-0.03614697996338811,-0.050979662141948115,-0.040294121779665196,-0.10193642183220215,-0.5052745482851144,-0.19179277834597533,
-0.03134332365676956,-0.030659966209489718,0.8414352372448699,-0.05380416095147197,-0.030154750610715056,-0.049597123188172734,-0.031943195551440484,0.028892735480039032,0.703584247664868,0.1322845580446045,
0.0598169832264819,-0.001269431944727087,1.4347462876411963,-0.030332428934968868,-0.0007462744270241012,-0.03267742030290456,0.00904121953690271,0.11720841846924022,1.2698653664454003,0.7293321598511011,
-0.037361536924059725,-0.0367847228623948,-0.4763055920115681,-0.07266807810953393,-0.03628324621869772,-0.06497622911907577,-0.040484025966990626,-0.09693373065193746,-0.5212067161693582,-0.45412176002763915,
-0.03621861778602419,-0.03553690543582434,-0.3192437562620501,-0.0764889121890151,-0.035034667042139894,-0.07023094613473053,-0.038743973645915725,-0.11548008463488751,-0.3752235964858218,-0.3976802809714457,
-0.03229280135620684,-0.03160976429636403,0.1750625288379557,-0.0733595632731917,-0.03110512851693254,-0.06592721489337525,-0.033267666848624144,-0.11242307166944017,0.08421566343190685,0.02907236555099225,
-0.037632228298857616,-0.03695099295096066,-0.49723388230814086,-0.07761573016555957,-0.03644961780948271,-0.07178063645671855,-0.040715885730585634,-0.11570951077446916,-0.5406587816094234,-0.5513456492555333,
-0.037580179571352616,-0.03689892666036975,-0.49068033768955693,-0.07653549910916518,-0.036397519734196894,-0.07172357731026058,-0.04064328050175702,-0.08687204170585301,-0.186275495689334,-0.47552822342578077,
-0.03713776538756013,-0.03645636319034702,-0.4349752084315934,-0.07332382812750778,-0.035954686094267475,-0.06832841926597141,-0.04002613605671386,-0.11241774867045881,-0.482791665791721,-0.43450490450201096,
-0.0376345078051717,-0.03695327322646099,-0.4975208988607796,-0.07761754720686555,-0.03645189947701347,-0.07178313539743933,-0.04071906552162922,-0.11657208078371366,-0.5409255527926013,-0.5515934411148044,
-0.03402737902198775,-0.03334492727014429,-0.04334112235606948,-0.07474223076028955,-0.03284135074853787,-0.06782876995185406,-0.03568731117773714,-0.11272477339152094,-0.11878238634529092,-0.15948347313990563,
-0.03583870006700961,-0.03515685951910238,-0.2714076641555979,-0.07618607197135477,-0.03465438912034564,-0.06981445601459937,-0.03821400847198428,-0.1147540568747427,-0.33076173262281583,-0.35638163775959686,
-0.037502233119334795,-0.03683716919890243,-0.295325710208824,-0.06999006206476363,-0.03633572457190533,-0.06129320698675595,-0.040557161160993165,-0.10191161372685786,-0.3529926645543188,-0.05072349624150164,
-0.03294087766522588,-0.032258059289305585,0.26236339693223093,-0.03548909121454975,-0.03175381927185992,-0.026826844755382162,-0.0341716991078222,-0.027488274391047018,0.1653585649818928,1.160496878090005,
-0.02379315550717294,-0.023107250365487973,-0.39278377519370256,-0.06658432097695557,-0.022597424091244094,-0.05660935909576097,-0.021411109322371936,-0.0973988826271429,-0.4435763018645497,-0.46117006180246134,
-0.032923274810911535,-0.03224045049516413,0.09194731880299505,-0.052841381426160176,-0.031736199728150116,-0.06468052113378264,-0.04073416952908627,-0.07427543320817123,0.006963174969933923,-0.042684027029595104,
-0.0368928450980354,-0.03621136025603359,0.1687641100439395,-0.0695898587171255,-0.03570953359401744,-0.060742815293002635,-0.03968448517458605,-0.06769112764250194,0.07836151802327775,-0.29063419776633354,
-0.03711142442570846,-0.03643001334012096,-0.4316585727122127,-0.07720058670051688,-0.03592832015835641,-0.07120969791703875,-0.03998939180465461,-0.11616865606275069,-0.47970897656388595,-0.4947320925192905,
-0.03733323305399314,-0.03665189681450047,-0.459586877820363,0.22671642982707424,-0.036150339085030625,0.28654164051668063,-0.040298803138701586,0.4707178152687502,-0.5056672947492376,1.128476663386418,
-0.03755814434364977,-0.03687688399719988,-0.43248773164205784,-0.07633093054213563,-0.03637546361473283,-0.07098826400316902,-0.040612542521669,-0.09837020785410736,-0.40027044646198184,-0.5076723340590031,
-0.037570491669517744,-0.03688923548949334,-0.4894605173408424,-0.07756651863018978,-0.03638782264719114,-0.07171295681219723,-0.04062976638982178,-0.11652270874729027,-0.5334337287316848,-0.5446346197336078,
-0.035465114309978604,-0.034783147700992445,-0.22436884025091994,-0.07588827909065544,-0.034280449163914616,-0.0694049073964704,-0.037692876050951694,-0.11441817075553397,-0.2870408998241933,-0.31577130526794556,
-0.035686289742064926,-0.036352737337054165,-0.31127107424430805,-0.07450833716551654,-0.035850996980924914,-0.06750710074907276,-0.03988163221928855,-0.08270457301713043,-0.36781328584198747,-0.41144649537539535,
0.011030482535422688,0.011728138407164147,2.3085522367857227,0.22337584985943282,0.012259230498339598,0.23166885894434058,0.027166028485358054,1.1037998600076502,2.0672147917219745,1.8709918527994502,
-0.03647506224635903,-0.03579343642961167,-0.4356927498131901,-0.07669332933593583,-0.03529135463935102,-0.07051207696581906,-0.03910170013831945,-0.11476631442285572,-0.48345859374966604,-0.49821494476348976,
-0.031741920663635695,-0.03105869771711718,0.24442486239231134,-0.07292044495758421,-0.030553725530330866,-0.06532330421918507,-0.03249921734642355,-0.11202746052496361,0.14868536603326554,0.08895539820817307,
-0.03595932394279674,-0.035277524097661606,-0.2865956233993965,-0.06382726363537591,-0.034775127360515315,-0.05281763304208691,-0.03838227241470751,-0.02857690093501343,-0.34487837439932023,-0.223572084297493,
-0.036878281585473176,-0.03619679182922592,-0.40230315752288653,-0.07072667042085279,-0.035694956273682,-0.06230624978895497,-0.039664169842918685,-0.10865668362873464,-0.452424212773288,-0.17053774330627713,
-0.03695945733810262,-0.036277994973432176,0.05148595756295425,-0.07270744733782977,-0.03577620898963871,-0.06503037283469282,-0.03977740573508204,-0.10265546620836226,-0.030644151547525318,-0.2967739293904951,
-0.03728238739926502,-0.036601034002645846,-0.4301597084928772,-0.06664155777809337,-0.03609944522316383,-0.07139711847109777,-0.040227876132923765,-0.09850948485497726,-0.47831583816284506,0.902538669481595,
-0.03729505132323217,-0.03661370219986992,-0.4547793505636646,-0.07734695947238604,-0.0361121211538903,-0.07141100147510214,-0.04024554163872148,-0.11080146153939587,-0.5011988774310056,-0.5146931034050174,
-0.03672891060228061,-0.03604737044296807,-0.3834956006430331,-0.07689567707470253,-0.035545443670763226,-0.07079036178108669,-0.03945580520203464,-0.1158736447155364,-0.4349432899644827,-0.4531512419121607,
-0.037570491669517744,-0.03688923548949334,-0.4894605173408424,-0.07609850067508132,-0.03638782264719114,-0.07171295681219723,-0.04062976638982178,-0.11138337764821982,-0.5334337287316848,-0.355796573647429,
-0.0370509541887653,-0.03636952269837605,0.15054653163339896,0.5048540214062208,-0.03586779258913749,0.43841490165254715,-0.039905039014470525,0.8389097036438375,3.1669048912669893,7.29969850299698,
-0.0369093081991927,-0.036227828912424875,1.0042214586831266,-0.05748447716995875,-0.035726012303961864,-0.06999549038681638,-0.039707450332123084,-0.03252519880329274,0.8548879703906775,0.676084442536624,
-0.029475078273515355,-0.02879109041400945,0.529846878627476,-0.061044061088338264,-0.02828473393029178,-0.0628382465024025,-0.02933709180863261,-0.07582745367263363,0.4139744870825347,0.8171881401771075,
-0.037311957661728325,-0.03663061424316404,-0.4569080566624017,-0.07111955512989745,-0.036129043521410144,-0.06727525458219975,-0.04026912508896143,-0.11028503296849848,-0.5031774303729092,-0.3364206268738699,
-0.028727146924015314,-0.028042906685956142,0.4325961033750587,-0.025247842627191142,-0.027536093461586145,-0.0349931053708338,-0.030414511007235235,-0.06328002187196309,0.3235835178490435,0.25141049438918245,
-0.02522094961484957,-0.026827836549209897,0.7769601577673902,-0.006740671245533023,-0.026320281565956265,0.025353189360269836,-0.02659938004763177,0.009360601153624684,0.6436570654881799,1.0560319600856332,
-0.031644091850989445,-0.030960835893561276,0.2567426561097228,-0.07284246360153668,-0.030455803965468844,-0.06521605801325128,-0.03236275131413621,-0.11195201067701689,0.16013429597798964,0.09958979883522417,
-0.030484709611796605,-0.029801062437698075,0.40272246385457927,-0.07191829620397658,-0.029295322507460024,-0.06394506899665105,-0.030745474258355422,-0.11105784451785557,0.2958170838665962,0.2256194917033828,
-0.03737128814551443,-0.03668996474715879,-0.37506847575027974,-0.07514995463999956,-0.036188430256863684,-0.07061050746421006,-0.04035188798362372,-0.11418459365344394,-0.4271105916139498,-0.4458757975996733,
-0.03628212736471946,-0.03607473374897205,-0.42587040556733197,-0.07691748157037408,-0.0358823065298193,-0.07115930261250288,-0.03992526601860891,-0.11552906599248657,-0.4743290910364622,-0.4897349566906568,
-0.032559503594955075,-0.03278790663820213,0.02677064330795396,-0.06916522625859611,-0.03228399007449475,-0.060332364279613374,-0.03491055888781162,-0.04103086282696552,-0.05361611454341175,-0.09895342840573915,
-0.03278219869791746,-0.03209932677808804,0.11344166952282758,-0.0737496719469078,-0.03159498985985718,-0.0664637235831242,-0.033950350320176834,-0.11211814684705879,0.026941372465711315,-0.024127170013071,
-0.03722134728574334,-0.03653997329202585,-0.4454991486950129,-0.0767077647196443,-0.036038347237062215,-0.0713302023917967,-0.040142728394978774,-0.1129121527226352,-0.49257327584158234,-0.47683601379415597,
-0.037390347351085,-0.03670903038398101,-0.4667782370003663,-0.07742292189364916,-0.03620750753260703,-0.07151547108023504,-0.04037847456984928,-0.11638377359039163,-0.5123513949499762,-0.5250521797439894,
0.17539808448989178,0.1761512038177557,-0.012391170763194887,0.2837624416277504,0.17678267058340857,0.2589193910144026,0.2564501613350578,1.1091186103567878,-0.090015560425926,0.1322845580446045,
-0.03453431589839288,-0.03385203520502363,-0.08644144134398285,-0.07514632055738764,-0.033348768255518677,-0.06838450660214906,-0.03639446137481966,-0.10893133084223129,-0.13216540736805568,-0.21458962939891588,
0.17539808448989178,0.1761512038177557,-0.012391170763194887,0.2837624416277504,0.17678267058340857,0.2589193910144026,0.2564501613350578,1.1091186103567878,-0.090015560425926,0.1322845580446045,
-0.03618170244765994,-0.0354999776409162,-0.3145956826457065,-0.07615689836372015,-0.03499771670407222,-0.07019047717805779,-0.03869247869651539,-0.11515884897159077,-0.3709033853804664,-0.3936674294726944,
-0.030874441871885733,-0.03019092620726869,-0.2555260815762558,-0.06319296479948636,-0.029685424275567304,-0.0643723184448856,-0.03128913019928009,-0.08989697017285309,-0.3160003938202978,-0.1452423243390197,
-0.0319774063298049,-0.03307553805617453,-0.02146408289938531,-0.07351810012713687,-0.03257179708163937,-0.06763829513691408,-0.03544494043819249,-0.11017691260386805,-0.09844849393860947,-0.14059622697768673,
